date_time,Solar_power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
2019-07-15 05:59:00,0.0,44,0.002,0.003,0.08000001,0.95,0.0,46,43,15JUL2019:05:08:21,15JUL2019:05:42:11,43.2,44.6,42.8,15JUL2019:05:29:24,15JUL2019:05:00:01,452.1,24.98,0.032,0,65.5,67.1,64.4,15JUL2019:05:16:42,15JUL2019:05:00:01,392.4,338.1,85.9,2.433,7.633,63.0,44.0,4.25,16.106,15JUL2019:05:59:17,-49.11,4224,19.884,11.81,58.1,57.9,19.822,101.4
2019-07-15 06:59:00,3141.0491160859224,45,0.003,0.005,0.613,0.961,0.0,46,44,15JUL2019:06:52:11,15JUL2019:06:14:51,43.5,44.2,43.2,15JUL2019:06:01:54,15JUL2019:06:59:14,451.0,94.0,0.119,0,65.7,67.3,64.4,15JUL2019:06:14:02,15JUL2019:06:59:42,394.9,338.5,85.9,5.595,36.02,33.0,38.0,5.369,16.106,15JUL2019:06:19:44,-26.06,4229,19.884,11.82,59.2,58.8,19.822,101.4
2019-07-15 07:59:00,12397.78896687927,46,0.004,0.007,1.304,1.101,0.0,53,40,15JUL2019:07:32:11,15JUL2019:07:51:11,46.9,51.4,44.1,15JUL2019:07:00:14,15JUL2019:07:51:34,457.0,594.7,1.056,0,68.7,70.5,66.6,15JUL2019:07:00:02,15JUL2019:07:32:52,411.8,351.1,85.9,50.27,306.5,57.0,43.0,2.684,12.303,15JUL2019:07:09:47,195.5,4279,12.49,11.83,61.9,67.3,18.393,101.5
2019-07-15 08:59:00,23749.211888134865,48,0.009,0.011,1.977,1.281,0.0,54,42,15JUL2019:08:54:21,15JUL2019:08:15:51,51.1,53.6,49.3,15JUL2019:08:54:24,15JUL2019:08:57:04,454.0,1107.0,1.915,0,70.5,73.4,68.0,15JUL2019:08:02:42,15JUL2019:08:56:12,444.8,364.2,85.9,133.1,552.9,72.0,348.0,2.013,7.606,15JUL2019:08:25:30,339.2,4472,19.014,12.26,75.0,78.1,17.833,101.4
2019-07-15 09:59:00,36614.96215612728,44,0.015,0.016,2.568,1.249,0.0,50,38,15JUL2019:09:57:11,15JUL2019:09:27:41,50.5,54.5,47.7,15JUL2019:09:09:04,15JUL2019:09:27:44,444.0,1476.0,2.49,0,73.9,77.7,71.8,15JUL2019:09:26:52,15JUL2019:09:59:02,467.2,377.3,85.9,166.6,726.7,55.0,13.0,2.013,5.592,15JUL2019:09:23:13,470.3,4531,18.082,12.71,85.6,82.0,18.703,101.4
2019-07-15 10:59:00,45182.67430319283,36,0.019,0.022,3.052,1.249,0.0,42,31,15JUL2019:10:45:11,15JUL2019:10:11:51,50.5,54.0,46.6,15JUL2019:10:45:04,15JUL2019:10:51:34,436.7,1747.0,2.924,0,77.7,81.9,74.8,15JUL2019:10:04:02,15JUL2019:10:51:12,482.5,389.0,85.9,185.8,855.0,62.0,1.0,2.237,8.053,15JUL2019:10:23:33,575.8,4509,15.037,12.61,90.5,86.0,17.585,101.4
2019-07-15 11:59:00,-460123540.92248905,34,0.023,0.026,3.368,1.256,0.0,41,27,15JUL2019:11:59:51,15JUL2019:11:00:51,50.5,55.8,46.9,15JUL2019:11:56:14,15JUL2019:11:31:44,430.0,1938.0,3.229,0,81.7,85.5,78.8,15JUL2019:11:02:42,15JUL2019:11:54:32,495.3,399.5,85.8,197.3,942.0,72.0,20.0,2.237,6.935,15JUL2019:11:54:33,648.6,4494,14.789,12.62,94.1,89.8,18.641,101.3
2019-07-15 12:59:00,-956653264.2977582,29,0.026,0.03,3.494,1.154,0.0,33,24,15JUL2019:12:54:41,15JUL2019:12:53:31,48.4,55.2,46.4,15JUL2019:12:31:54,15JUL2019:12:53:34,427.3,2013.0,3.349,0,84.6,87.3,82.2,15JUL2019:12:06:12,15JUL2019:12:45:42,504.2,406.9,85.8,200.3,973.0,58.0,334.0,2.237,7.606,15JUL2019:12:56:14,675.8,4477,19.884,12.6,94.1,94.3,18.082,101.2
2019-07-15 13:59:00,-1622045355.423949,26,0.028,0.031,3.436,1.15,0.0,29,23,15JUL2019:13:11:11,15JUL2019:13:24:21,48.2,52.3,45.5,15JUL2019:13:11:14,15JUL2019:13:47:54,425.3,1960.0,3.258,0,86.4,88.3,84.4,15JUL2019:13:06:02,15JUL2019:13:10:02,507.3,412.1,85.7,197.2,949.0,68.0,290.0,2.237,6.935,15JUL2019:13:57:49,656.4,4474,18.082,12.52,93.0,96.4,18.89,101.2
2019-07-15 14:59:00,-403899058.6421347,24,0.027,0.03,3.172,1.12,0.0,31,18,15JUL2019:14:57:41,15JUL2019:14:14:51,47.5,54.5,40.5,15JUL2019:14:57:44,15JUL2019:14:14:54,422.5,1818.0,3.032,0,88.0,89.4,85.6,15JUL2019:14:05:22,15JUL2019:14:46:02,500.7,410.1,85.6,192.7,890.0,60.0,303.0,3.132,14.54,15JUL2019:14:46:23,607.1,4465,19.884,12.57,89.1,94.6,18.02,101.1
2019-07-15 15:59:00,-822813324.4351244,19,0.026,0.03,2.736,0.925,0.0,22,17,15JUL2019:15:49:01,15JUL2019:15:31:01,42.4,46.4,39.4,15JUL2019:15:49:04,15JUL2019:15:31:04,422.9,1556.0,2.634,0,88.9,90.1,87.6,15JUL2019:15:10:32,15JUL2019:15:24:02,488.9,401.6,85.6,182.1,777.8,55.0,293.0,3.803,16.777,15JUL2019:15:11:52,508.4,4466,19.884,12.55,83.7,91.2,18.765,101.1
2019-07-15 16:59:00,38536.734347909136,19,0.023,0.028,2.178,0.876,0.0,21,16,15JUL2019:16:54:01,15JUL2019:16:37:41,41.2,45.0,37.9,15JUL2019:16:53:54,15JUL2019:16:37:44,424.3,1206.0,2.074,0,88.7,89.8,86.7,15JUL2019:16:59:42,15JUL2019:16:13:32,482.9,398.2,85.5,152.7,604.4,61.0,302.0,2.908,10.961,15JUL2019:16:58:41,367.0,4474,19.449,12.51,83.3,87.4,19.138,101.0
2019-07-15 17:59:00,29950.046690055617,25,0.017,0.021,1.509,0.956,0.0,33,17,15JUL2019:17:01:51,15JUL2019:17:06:11,43.3,54.3,39.6,15JUL2019:17:01:54,15JUL2019:17:06:14,425.0,809.0,1.44,0,86.2,88.7,77.5,15JUL2019:17:05:52,15JUL2019:17:01:32,458.1,392.4,85.5,106.9,408.4,60.0,299.0,2.684,9.395,15JUL2019:17:51:18,235.7,4405,19.884,12.28,79.2,75.6,18.33,101.0
2019-07-15 18:59:00,16432.057620137766,24,0.011,0.014,0.804,1.017,0.0,28,20,15JUL2019:18:24:41,15JUL2019:18:00:11,45.0,48.9,42.4,15JUL2019:18:02:54,15JUL2019:18:00:04,427.7,481.9,1.072,0,85.8,87.4,78.3,15JUL2019:18:00:01,15JUL2019:18:32:52,443.9,384.9,85.5,39.85,262.8,58.0,287.0,1.566,6.935,15JUL2019:18:10:37,164.0,4347,19.884,12.11,75.2,69.8,19.076,100.9
2019-07-15 19:59:00,5728.544355850174,24,0.007,0.009,0.186,0.989,0.0,29,18,15JUL2019:19:14:31,15JUL2019:19:55:41,44.2,48.9,38.7,15JUL2019:19:14:34,15JUL2019:19:09:24,435.1,77.48,0.183,0,82.4,86.7,79.0,15JUL2019:19:54:42,15JUL2019:19:13:52,427.5,373.8,85.5,2.542,30.0,51.0,246.0,0.895,4.921,15JUL2019:19:13:36,-26.26,4324,19.884,11.99,68.2,66.4,19.822,100.9
2019-07-15 20:59:00,0.0,34,0.0,0.0,0.0,1.089,0.0,43,25,15JUL2019:20:17:21,15JUL2019:20:43:01,46.6,50.9,40.8,15JUL2019:20:17:24,15JUL2019:20:40:44,438.7,-2.575,0.002,0,77.9,81.9,74.7,15JUL2019:20:41:22,15JUL2019:20:00:22,412.8,359.9,85.5,0.433,0.0,48.0,344.0,1.79,8.724,15JUL2019:20:22:52,-53.4,4310,19.884,11.84,63.5,62.6,19.138,101.0
2019-07-16 05:59:00,0.0,46,0.002,0.004,0.07700001,0.866,0.0,47,45,16JUL2019:05:00:21,16JUL2019:05:58:11,40.8,41.2,40.5,16JUL2019:05:06:44,16JUL2019:05:32:34,450.8,29.18,0.039,0,62.2,63.3,61.3,16JUL2019:05:18:42,16JUL2019:05:31:02,384.5,329.0,85.7,2.656,9.04,51.0,69.0,4.25,14.54,16JUL2019:05:04:24,-49.06,4216,19.884,11.74,55.6,55.2,19.76,101.1
2019-07-16 06:59:00,3620.796619794235,45,0.003,0.004,0.609,0.885,0.0,47,44,16JUL2019:06:59:21,16JUL2019:06:00:01,41.4,42.1,40.8,16JUL2019:06:08:24,16JUL2019:06:58:04,447.6,94.8,0.121,0,63.1,65.1,61.5,16JUL2019:06:02:42,16JUL2019:06:59:52,387.3,329.4,85.7,6.249,36.84,40.0,45.0,4.474,14.764,16JUL2019:06:35:12,-27.25,4220,19.884,11.8,56.7,56.3,19.697,101.1
2019-07-16 07:59:00,11988.26879505514,46,0.004,0.006,1.301,0.948,0.0,52,39,16JUL2019:07:49:21,16JUL2019:07:57:51,43.2,51.1,41.7,16JUL2019:07:02:24,16JUL2019:07:57:54,442.8,599.4,1.07,0,66.9,69.3,64.4,16JUL2019:07:07:12,16JUL2019:07:53:42,404.3,342.6,85.7,51.38,312.3,49.0,47.0,3.579,12.303,16JUL2019:07:39:34,199.3,4274,18.455,11.85,60.4,63.9,19.573,101.1
2019-07-16 08:59:00,23509.82018954624,53,0.009,0.011,1.984,1.292,0.0,56,50,16JUL2019:08:00:11,16JUL2019:08:51:51,51.4,54.1,49.6,16JUL2019:08:00:14,16JUL2019:08:52:04,458.9,1102.0,1.917,0,68.5,71.4,67.1,16JUL2019:08:00:12,16JUL2019:08:53:12,440.3,356.3,85.6,133.9,553.9,61.0,35.0,2.237,7.829,16JUL2019:08:37:47,336.0,4478,13.794,12.32,74.3,76.3,16.404,101.1
2019-07-16 09:59:00,35242.840907029626,48,0.014,0.016,2.562,1.303,0.0,56,41,16JUL2019:09:55:41,16JUL2019:09:04:21,51.6,55.9,49.6,16JUL2019:09:55:44,16JUL2019:09:35:24,440.1,1468.0,2.491,0,71.6,75.2,68.7,16JUL2019:09:01:02,16JUL2019:09:58:02,459.8,366.9,85.6,168.7,730.5,71.0,15.0,2.237,7.382,16JUL2019:09:21:32,468.8,4531,15.907,12.7,83.8,79.5,18.144,101.1
2019-07-16 10:59:00,42838.57997588034,42,0.019,0.021,3.041,1.294,0.0,47,37,16JUL2019:10:58:21,16JUL2019:10:16:41,51.4,54.7,50.0,16JUL2019:10:38:54,16JUL2019:10:16:44,434.0,1755.0,2.943,0,75.9,79.0,72.9,16JUL2019:10:06:52,16JUL2019:10:51:42,475.0,380.2,85.6,189.4,865.0,53.0,38.0,2.908,7.606,16JUL2019:10:46:00,581.2,4514,19.884,12.65,88.9,83.3,17.958,101.1
2019-07-16 11:59:00,-1270883480.309633,35,0.023,0.026,3.357,1.17,0.0,43,28,16JUL2019:11:38:21,16JUL2019:11:54:31,48.7,57.0,46.2,16JUL2019:11:46:44,16JUL2019:11:54:34,424.8,1949.0,3.254,0,79.7,83.1,77.2,16JUL2019:11:10:12,16JUL2019:11:54:22,489.3,390.7,85.6,200.6,952.0,61.0,343.0,2.461,8.724,16JUL2019:11:07:38,652.7,4496,19.884,12.62,91.8,88.9,18.206,101.0
2019-07-16 12:59:00,-1074083101.3113534,30,0.026,0.03,3.501,1.155,0.0,36,24,16JUL2019:12:59:51,16JUL2019:12:18:31,48.4,54.5,45.7,16JUL2019:12:59:54,16JUL2019:12:18:34,422.7,2041.0,3.409,0,82.6,86.2,79.9,16JUL2019:12:02:22,16JUL2019:12:48:42,499.7,399.3,85.5,205.4,992.0,58.0,310.0,2.461,6.487,16JUL2019:12:32:49,685.9,4486,19.884,12.58,91.9,94.5,18.455,101.0
2019-07-16 13:59:00,-459703091.3492351,27,0.028,0.031,3.432,1.107,0.0,31,23,16JUL2019:13:51:51,16JUL2019:13:02:41,47.1,52.0,44.2,16JUL2019:13:51:54,16JUL2019:13:24:14,421.7,1913.0,3.224,0,84.9,88.2,82.8,16JUL2019:13:00:42,16JUL2019:13:19:42,501.0,407.8,85.4,197.4,934.0,61.0,313.0,2.684,8.053,16JUL2019:13:39:25,643.7,4474,19.884,12.57,91.6,94.1,18.579,100.9
2019-07-16 14:59:00,-1117566084.365374,23,0.026,0.03,3.174,0.988,0.0,26,19,16JUL2019:14:41:31,16JUL2019:14:16:11,44.2,49.6,39.9,16JUL2019:14:41:34,16JUL2019:14:16:14,421.7,1528.0,2.564,0,86.0,88.7,83.7,16JUL2019:14:42:32,16JUL2019:14:20:32,491.9,403.4,85.4,161.6,744.7,52.0,323.0,2.684,10.737,16JUL2019:14:52:16,494.6,4477,19.884,12.35,87.6,90.9,18.89,100.8
2019-07-16 15:59:00,-1621166217.1622329,22,0.021,0.025,2.748,0.97,0.0,27,18,16JUL2019:15:46:11,16JUL2019:15:51:31,43.7,51.6,39.7,16JUL2019:15:46:14,16JUL2019:15:51:34,420.6,1543.0,2.612,0,87.4,88.9,86.0,16JUL2019:15:12:52,16JUL2019:15:55:52,496.8,402.5,85.3,179.4,766.0,64.0,279.0,2.237,8.277,16JUL2019:15:17:30,492.3,4478,19.2,12.44,87.8,93.7,18.33,100.7
2019-07-16 16:59:00,37986.06512970946,19,0.022,0.025,2.17,0.879,0.0,22,16,16JUL2019:16:19:41,16JUL2019:16:49:11,41.2,45.7,36.9,16JUL2019:16:56:14,16JUL2019:16:00:14,422.3,1059.0,1.827,0,88.0,90.0,86.5,16JUL2019:16:56:42,16JUL2019:16:04:42,482.5,401.6,85.3,129.6,526.4,57.0,302.0,2.684,8.724,16JUL2019:16:51:29,315.9,4475,19.884,12.51,83.7,87.3,19.138,100.7
2019-07-16 17:59:00,28271.358565437746,23,0.015,0.018,1.504,0.936,0.0,31,16,16JUL2019:17:04:11,16JUL2019:17:24:31,42.6,50.4,36.7,16JUL2019:17:04:14,16JUL2019:17:23:24,421.3,771.0,1.388,0,86.2,88.9,74.5,16JUL2019:17:27:42,16JUL2019:17:12:52,465.6,400.3,85.2,96.8,387.3,60.0,273.0,1.79,6.487,16JUL2019:17:20:03,225.2,4480,19.884,12.32,82.2,78.4,18.765,100.6
2019-07-16 18:59:00,10129.120748898127,27,0.01,0.012,0.799,0.947,0.0,37,17,16JUL2019:18:25:11,16JUL2019:18:40:01,43.0,52.9,38.1,16JUL2019:18:53:44,16JUL2019:18:40:04,422.5,311.9,0.655,0,84.4,87.4,74.8,16JUL2019:18:37:52,16JUL2019:18:24:52,442.9,394.7,85.2,27.25,163.8,57.0,287.0,1.118,4.921,16JUL2019:18:52:18,88.3,4364,19.884,12.1,75.2,70.7,19.138,100.6
2019-07-16 19:59:00,8407.44494703621,26,0.003,0.004,0.181,1.026,0.0,33,19,16JUL2019:19:00:21,16JUL2019:19:55:41,45.1,47.8,39.9,16JUL2019:19:00:24,16JUL2019:19:10:44,424.6,66.4,0.168,0,81.5,86.4,77.5,16JUL2019:19:54:12,16JUL2019:19:05:12,429.7,384.2,85.3,5.949,36.82,85.0,302.0,2.684,15.435,16JUL2019:19:28:38,-14.59,4319,17.771,12.0,69.4,67.8,17.461,100.7
2019-07-16 20:59:00,0.0,36,0.001,0.002,0.0,1.095,0.0,39,33,16JUL2019:20:00:01,16JUL2019:20:54:51,46.9,47.7,46.0,16JUL2019:20:09:54,16JUL2019:20:27:54,421.6,-3.027,0.001,0,75.4,78.4,73.2,16JUL2019:20:49:12,16JUL2019:20:00:01,417.5,369.5,85.4,-0.085,0.0,81.0,36.0,2.684,12.079,16JUL2019:20:15:25,-47.88,4307,18.268,11.96,65.5,64.8,17.585,100.8
2019-07-17 05:59:00,0.0,50,0.002,0.004,0.07300001,0.919,0.0,50,49,17JUL2019:05:38:31,17JUL2019:05:22:01,42.4,42.8,41.9,17JUL2019:05:57:54,17JUL2019:05:22:44,446.8,31.47,0.057,0,61.5,62.2,60.8,17JUL2019:05:59:52,17JUL2019:05:04:02,384.0,330.7,85.7,4.413,13.36,50.0,61.0,4.026,12.303,17JUL2019:05:39:25,-44.34,4215,19.884,11.79,55.4,55.2,19.697,101.2
2019-07-17 07:59:00,11927.38353818094,45,0.003,0.004,1.292,0.925,0.0,48,42,17JUL2019:07:54:51,17JUL2019:07:01:11,42.4,44.6,41.9,17JUL2019:07:09:24,17JUL2019:07:59:04,440.2,596.1,1.068,0,64.8,68.0,62.4,17JUL2019:07:00:02,17JUL2019:07:55:32,399.8,339.5,85.8,52.02,311.6,27.0,40.0,5.145,14.764,17JUL2019:07:12:07,199.4,4274,19.884,11.87,59.5,62.1,19.697,101.3
2019-07-17 09:59:00,37282.18217171567,48,0.013,0.015,2.566,1.228,0.0,53,42,17JUL2019:09:30:01,17JUL2019:09:00:11,50.0,53.4,48.0,17JUL2019:09:41:14,17JUL2019:09:13:34,438.8,1218.0,2.095,0,70.5,73.4,67.6,17JUL2019:09:00:42,17JUL2019:09:58:02,452.5,370.2,85.8,139.0,604.2,65.0,23.0,2.013,7.382,17JUL2019:09:23:41,382.9,4532,15.534,12.66,80.8,77.7,17.585,101.3
2019-07-17 10:59:00,46101.79765300419,42,0.016,0.018,3.044,1.219,0.0,49,34,17JUL2019:10:55:01,17JUL2019:10:04:31,49.8,53.4,46.4,17JUL2019:10:55:04,17JUL2019:10:20:24,429.2,1752.0,2.94,0,73.4,76.6,70.7,17JUL2019:10:00:02,17JUL2019:10:49:52,474.2,376.8,85.8,187.5,859.0,71.0,276.0,1.79,4.921,17JUL2019:10:38:28,574.2,4513,19.884,12.64,87.6,85.1,18.206,101.3
2019-07-17 11:59:00,-1166421037.0463512,35,0.022,0.025,3.363,1.181,0.0,42,28,17JUL2019:11:58:51,17JUL2019:11:40:31,48.9,54.7,44.8,17JUL2019:11:58:54,17JUL2019:11:40:34,426.5,1937.0,3.237,0,77.0,80.2,74.5,17JUL2019:11:00:01,17JUL2019:11:57:12,486.2,390.5,85.7,198.5,941.0,70.0,12.0,2.237,7.382,17JUL2019:11:49:17,647.1,4497,14.913,12.63,90.7,88.5,18.393,101.2
2019-07-17 12:59:00,-1561740476.1575773,31,0.026,0.028,3.497,1.027,0.0,38,23,17JUL2019:12:35:51,17JUL2019:12:26:21,45.1,53.8,40.6,17JUL2019:12:35:54,17JUL2019:12:26:24,420.5,1963.0,3.271,0,79.9,82.8,77.2,17JUL2019:12:03:42,17JUL2019:12:58:12,493.1,395.0,85.7,198.2,950.0,69.0,31.0,1.79,7.158,17JUL2019:12:01:33,653.8,4483,18.455,12.6,92.1,90.5,19.076,101.2
2019-07-26 12:59:00,26270.98349397105,49,0.012,0.013,3.415,1.69,0.0,51,47,26JUL2019:12:20:51,26JUL2019:12:35:01,58.8,60.6,57.4,26JUL2019:12:00:01,26JUL2019:12:35:14,426.4,1063.0,1.799,0,78.4,80.1,77.0,26JUL2019:12:05:22,26JUL2019:12:34:52,464.5,424.6,86.3,105.5,497.8,70.0,297.0,2.684,8.5,26JUL2019:12:39:10,352.3,4494,19.884,12.59,81.7,82.6,18.268,101.9
2019-07-26 13:59:00,23495.59988060657,49,0.015,0.018,3.32,1.635,0.0,53,44,26JUL2019:13:22:11,26JUL2019:13:51:41,57.9,61.0,55.4,26JUL2019:13:22:14,26JUL2019:13:51:34,427.8,569.0,0.991,0,78.4,79.5,77.5,26JUL2019:13:25:22,26JUL2019:13:34:02,459.4,423.5,86.2,55.2,260.6,46.0,285.0,1.566,4.698,26JUL2019:13:10:05,169.5,4498,19.635,12.61,79.5,81.1,19.2,101.8
2019-07-26 14:59:00,21216.58587087857,44,0.009,0.011,3.061,1.653,0.0,51,37,26JUL2019:14:55:31,26JUL2019:14:36:01,58.1,61.0,54.3,26JUL2019:14:55:34,26JUL2019:14:36:14,426.8,1252.0,2.1,0,79.7,83.3,78.3,26JUL2019:14:07:12,26JUL2019:14:47:42,476.8,426.9,86.2,128.4,596.4,68.0,254.0,2.237,7.382,26JUL2019:14:51:31,418.1,4493,17.958,12.64,85.1,86.9,18.082,101.7
2019-07-26 15:59:00,32940.92936281371,38,0.017,0.019,2.626,1.458,0.0,42,34,26JUL2019:15:51:51,26JUL2019:15:00:01,54.7,58.3,52.9,26JUL2019:15:04:34,26JUL2019:15:13:24,424.8,1467.0,2.443,0,82.0,84.9,80.1,26JUL2019:15:04:02,26JUL2019:15:58:12,490.3,425.1,86.1,155.9,704.1,65.0,347.0,2.013,7.158,26JUL2019:15:57:28,483.0,4485,19.884,12.57,88.7,90.9,18.393,101.6
2019-07-26 16:59:00,36723.17846393532,36,0.019,0.022,2.067,1.436,0.0,38,33,26JUL2019:16:12:11,26JUL2019:16:00:51,54.3,57.2,52.7,26JUL2019:16:12:54,26JUL2019:16:00:54,426.1,1182.0,1.996,0,83.1,84.7,81.5,26JUL2019:16:04:22,26JUL2019:16:35:02,480.0,412.7,86.0,138.2,577.8,66.0,331.0,2.684,10.961,26JUL2019:16:15:02,372.3,4485,15.534,12.58,84.6,86.7,18.579,101.6
2019-07-26 17:59:00,26343.4631925886,38,0.016,0.019,1.4,1.386,0.0,46,30,26JUL2019:17:38:11,26JUL2019:17:11:31,53.2,57.9,50.4,26JUL2019:17:38:14,26JUL2019:17:11:14,424.8,716.7,1.251,0,82.0,84.0,74.7,26JUL2019:17:11:02,26JUL2019:17:29:52,452.3,404.5,86.0,80.8,352.6,72.0,355.0,2.461,9.171,26JUL2019:17:13:24,224.1,4435,18.641,12.22,78.1,74.5,18.02,101.6
2019-07-26 18:59:00,12622.810737014715,36,0.009,0.011,0.7090001,1.332,0.0,41,32,26JUL2019:18:21:01,26JUL2019:18:39:51,52.2,55.2,49.6,26JUL2019:18:21:04,26JUL2019:18:07:14,425.4,196.7,0.361,0,81.0,82.4,77.2,26JUL2019:18:31:42,26JUL2019:18:18:12,442.0,413.7,86.0,18.27,94.5,73.0,308.0,1.566,6.487,26JUL2019:18:15:39,47.92,4342,19.884,12.11,73.9,72.7,19.387,101.6
2019-07-26 19:59:00,8392.9383432972,39,0.001,0.002,0.126,1.421,0.0,43,36,26JUL2019:19:00:11,26JUL2019:19:59:51,54.0,55.0,51.6,26JUL2019:19:00:14,26JUL2019:19:35:04,428.8,37.78,0.087,0,80.1,81.5,78.4,26JUL2019:19:52:32,26JUL2019:19:01:52,436.1,417.9,86.1,4.821,20.43,66.0,325.0,1.342,6.263,26JUL2019:19:11:16,-2.586,4300,19.449,12.04,71.8,71.4,19.014,101.6
2019-07-26 20:59:00,0.0,44,0.0,0.0,0.0,1.456,0.0,47,41,26JUL2019:20:07:31,26JUL2019:20:59:11,54.7,55.8,54.0,26JUL2019:20:14:14,26JUL2019:20:32:14,440.1,-3.492,0.0,0,78.3,80.1,76.3,26JUL2019:20:59:32,26JUL2019:20:06:32,432.3,420.2,86.1,-0.075,0.0,43.0,234.0,0.895,3.132,26JUL2019:20:06:28,-12.04,4303,19.884,11.95,70.9,70.3,19.325,101.7
2019-07-27 05:59:00,0.0,91,0.0,0.0,0.045,1.861,0.043,94,88,27JUL2019:05:00:01,27JUL2019:05:56:31,61.5,62.1,60.1,27JUL2019:05:00:01,27JUL2019:05:39:04,449.1,2.246,0.011,0,63.1,64.0,62.4,27JUL2019:05:58:02,27JUL2019:05:04:22,403.9,401.5,86.3,1.888,1.974,46.0,208.0,0.671,2.237,27JUL2019:05:20:36,-2.303,4216,10.066,11.73,63.1,63.0,10.501,101.9
2019-07-27 06:59:00,3062.045375436776,92,0.0,0.0,0.494,1.843,0.028,94,91,27JUL2019:06:39:31,27JUL2019:06:02:01,61.2,62.1,60.6,27JUL2019:06:37:44,27JUL2019:06:59:34,440.7,49.86,0.097,0,63.1,64.4,62.2,27JUL2019:06:05:02,27JUL2019:06:37:52,405.6,401.3,86.4,6.566,22.01,47.0,337.0,1.118,3.579,27JUL2019:06:47:37,11.23,4218,4.474,11.78,63.9,63.5,14.726,102.0
2019-07-27 07:59:00,4029.226179416436,94,0.001,0.001,1.162,1.872,0.071,95,93,27JUL2019:07:10:51,27JUL2019:07:44:11,61.7,62.2,61.2,27JUL2019:07:11:04,27JUL2019:07:44:04,448.4,118.8,0.204,0,63.0,63.5,62.2,27JUL2019:07:52:22,27JUL2019:07:01:12,408.1,403.3,86.4,12.19,52.81,53.0,220.0,0.895,2.684,27JUL2019:07:09:50,35.81,4227,19.884,11.74,64.8,64.6,9.383,102.0
2019-07-27 08:59:00,7895.226477841159,93,0.002,0.002,1.835,1.911,0.016,94,92,27JUL2019:08:22:51,27JUL2019:08:53:11,62.2,63.5,61.5,27JUL2019:08:11:44,27JUL2019:08:53:24,442.0,258.3,0.441,0,63.7,65.5,62.6,27JUL2019:08:02:52,27JUL2019:08:52:52,417.2,408.2,86.4,25.11,112.5,53.0,233.0,0.671,2.013,27JUL2019:08:46:39,78.5,4262,14.789,11.9,67.8,67.6,14.043,102.0
2019-07-27 09:59:00,15445.629130600078,89,0.004,0.004,2.436,1.963,0.0,94,84,27JUL2019:09:30:21,27JUL2019:09:00:01,63.0,64.0,61.0,27JUL2019:09:30:24,27JUL2019:09:59:14,437.1,490.4,0.822,0,65.5,68.2,63.5,27JUL2019:09:04:12,27JUL2019:09:22:22,428.5,418.8,86.4,45.35,212.9,55.0,291.0,0.895,4.698,27JUL2019:09:48:05,157.7,4354,7.581,12.1,71.6,71.2,16.963,102.0
2019-07-27 10:59:00,17176.6731595174,83,0.006,0.007,2.911,1.978,0.0,92,74,27JUL2019:10:54:31,27JUL2019:10:02:01,63.1,65.3,61.5,27JUL2019:10:43:34,27JUL2019:10:58:04,432.6,1388.0,2.228,0,67.1,73.4,64.4,27JUL2019:10:10:12,27JUL2019:10:57:22,453.0,436.3,86.4,134.1,641.1,69.0,269.0,1.342,5.369,27JUL2019:10:07:07,490.3,4488,19.884,12.31,80.8,79.2,17.461,102.0
2019-07-27 11:59:00,42174.62272488966,69,0.016,0.017,3.23,1.86,0.0,76,61,27JUL2019:11:57:31,27JUL2019:11:00:01,61.3,65.3,59.0,27JUL2019:11:41:24,27JUL2019:11:03:44,425.9,1558.0,2.576,0,70.9,73.4,68.4,27JUL2019:11:06:12,27JUL2019:11:17:42,469.5,458.4,86.4,152.7,743.1,64.0,9.0,2.013,6.487,27JUL2019:11:56:03,579.3,4516,19.884,12.61,86.9,84.2,18.641,102.0
2019-07-27 12:59:00,55926.91982695964,59,0.019,0.021,3.373,1.746,0.0,64,53,27JUL2019:12:59:41,27JUL2019:12:11:31,59.7,61.3,57.9,27JUL2019:12:53:54,27JUL2019:12:58:44,422.3,1805.0,2.985,0,73.0,78.6,70.7,27JUL2019:12:07:22,27JUL2019:12:57:02,477.2,437.3,86.3,178.2,865.0,68.0,15.0,2.461,7.158,27JUL2019:12:38:11,647.2,4509,19.635,12.63,88.3,87.3,18.828,101.9
2019-07-27 13:59:00,19953.258023625887,49,0.022,0.025,3.312,1.591,0.0,55,43,27JUL2019:13:59:51,27JUL2019:13:07:51,57.0,60.6,54.5,27JUL2019:13:59:54,27JUL2019:13:55:54,420.6,1958.0,3.194,0,75.6,78.8,73.4,27JUL2019:13:03:22,27JUL2019:13:58:32,489.9,395.4,86.3,190.9,938.0,57.0,313.0,2.237,7.382,27JUL2019:13:59:14,652.9,4499,16.218,12.6,90.0,92.5,18.765,101.9
